COMMUNITY,STATION_NAME,STARTDATE,TOTAL_BIKES
Near West Side,Morgan St & Polk St,2013-12-30,4
Near West Side,Morgan St & Polk St,2013-12-31,3
Near West Side,Peoria St & Jackson Blvd,2013-07-23,1
Near West Side,Peoria St & Jackson Blvd,2013-07-25,6
Near West Side,Peoria St & Jackson Blvd,2013-07-26,14
Near West Side,Peoria St & Jackson Blvd,2013-07-27,22
Near West Side,Peoria St & Jackson Blvd,2013-07-28,22
Near West Side,Peoria St & Jackson Blvd,2013-07-29,22
Near West Side,Peoria St & Jackson Blvd,2013-07-30,23
Near West Side,Peoria St & Jackson Blvd,2013-07-31,15
Near West Side,Peoria St & Jackson Blvd,2013-08-01,23
Near West Side,Peoria St & Jackson Blvd,2013-08-02,21
Near West Side,Peoria St & Jackson Blvd,2013-08-03,31
Near West Side,Peoria St & Jackson Blvd,2013-08-04,12
Near West Side,Peoria St & Jackson Blvd,2013-08-05,16
Near West Side,Peoria St & Jackson Blvd,2013-08-06,21
Near West Side,Peoria St & Jackson Blvd,2013-08-07,26
Near West Side,Peoria St & Jackson Blvd,2013-08-08,24
Near West Side,Peoria St & Jackson Blvd,2013-08-09,32
Near West Side,Peoria St & Jackson Blvd,2013-08-10,24
Near West Side,Peoria St & Jackson Blvd,2013-08-11,11
Near West Side,Peoria St & Jackson Blvd,2013-08-12,21
Near West Side,Peoria St & Jackson Blvd,2013-08-13,34
Near West Side,Peoria St & Jackson Blvd,2013-08-14,31
Near West Side,Peoria St & Jackson Blvd,2013-08-15,27
Near West Side,Peoria St & Jackson Blvd,2013-08-16,35
Near West Side,Peoria St & Jackson Blvd,2013-08-17,34
Near West Side,Peoria St & Jackson Blvd,2013-08-18,21
Near West Side,Peoria St & Jackson Blvd,2013-08-19,21
Near West Side,Peoria St & Jackson Blvd,2013-08-20,41
Near West Side,Peoria St & Jackson Blvd,2013-08-21,40
Near West Side,Peoria St & Jackson Blvd,2013-08-22,21
Near West Side,Peoria St & Jackson Blvd,2013-08-23,28
Near West Side,Peoria St & Jackson Blvd,2013-08-24,46
Near West Side,Peoria St & Jackson Blvd,2013-08-25,45
Near West Side,Peoria St & Jackson Blvd,2013-08-26,36
Near West Side,Peoria St & Jackson Blvd,2013-08-27,41
Near West Side,Peoria St & Jackson Blvd,2013-08-28,32
Near West Side,Peoria St & Jackson Blvd,2013-08-29,46
Near West Side,Peoria St & Jackson Blvd,2013-08-30,38
Near West Side,Peoria St & Jackson Blvd,2013-08-31,16
Near West Side,Peoria St & Jackson Blvd,2013-09-01,30
Near West Side,Peoria St & Jackson Blvd,2013-09-02,27
Near West Side,Peoria St & Jackson Blvd,2013-09-03,44
Near West Side,Peoria St & Jackson Blvd,2013-09-04,50
Near West Side,Peoria St & Jackson Blvd,2013-09-05,51
Near West Side,Peoria St & Jackson Blvd,2013-09-06,52
Near West Side,Peoria St & Jackson Blvd,2013-09-07,30
Near West Side,Peoria St & Jackson Blvd,2013-09-08,27
Near West Side,Peoria St & Jackson Blvd,2013-09-09,39
Near West Side,Peoria St & Jackson Blvd,2013-09-10,46
Near West Side,Peoria St & Jackson Blvd,2013-09-11,59
Near West Side,Peoria St & Jackson Blvd,2013-09-12,51
Near West Side,Peoria St & Jackson Blvd,2013-09-13,28
Near West Side,Peoria St & Jackson Blvd,2013-09-14,19
Near West Side,Peoria St & Jackson Blvd,2013-09-15,10
Near West Side,Peoria St & Jackson Blvd,2013-09-16,38
Near West Side,Peoria St & Jackson Blvd,2013-09-17,49
Near West Side,Peoria St & Jackson Blvd,2013-09-18,35
Near West Side,Peoria St & Jackson Blvd,2013-09-19,29
Near West Side,Peoria St & Jackson Blvd,2013-09-20,32
Near West Side,Peoria St & Jackson Blvd,2013-09-21,18
Near West Side,Peoria St & Jackson Blvd,2013-09-22,23
Near West Side,Peoria St & Jackson Blvd,2013-09-23,34
Near West Side,Peoria St & Jackson Blvd,2013-09-24,44
Near West Side,Peoria St & Jackson Blvd,2013-09-25,44
Near West Side,Peoria St & Jackson Blvd,2013-09-26,38
Near West Side,Peoria St & Jackson Blvd,2013-09-27,44
Near West Side,Peoria St & Jackson Blvd,2013-09-28,28
Near West Side,Peoria St & Jackson Blvd,2013-09-29,19
Near West Side,Peoria St & Jackson Blvd,2013-09-30,41
Near West Side,Peoria St & Jackson Blvd,2013-10-01,56
Near West Side,Peoria St & Jackson Blvd,2013-10-02,37
Near West Side,Peoria St & Jackson Blvd,2013-10-03,28
Near West Side,Peoria St & Jackson Blvd,2013-10-04,42
Near West Side,Peoria St & Jackson Blvd,2013-10-05,16
Near West Side,Peoria St & Jackson Blvd,2013-10-06,20
Near West Side,Peoria St & Jackson Blvd,2013-10-07,36
Near West Side,Peoria St & Jackson Blvd,2013-10-08,42
Near West Side,Peoria St & Jackson Blvd,2013-10-09,44
Near West Side,Peoria St & Jackson Blvd,2013-10-10,49
Near West Side,Peoria St & Jackson Blvd,2013-10-11,31
Near West Side,Peoria St & Jackson Blvd,2013-10-12,24
Near West Side,Peoria St & Jackson Blvd,2013-10-13,18
Near West Side,Peoria St & Jackson Blvd,2013-10-14,29
Near West Side,Peoria St & Jackson Blvd,2013-10-15,26
Near West Side,Peoria St & Jackson Blvd,2013-10-16,37
Near West Side,Peoria St & Jackson Blvd,2013-10-17,17
Near West Side,Peoria St & Jackson Blvd,2013-10-18,26
Near West Side,Peoria St & Jackson Blvd,2013-10-19,12
Near West Side,Peoria St & Jackson Blvd,2013-10-20,11
Near West Side,Peoria St & Jackson Blvd,2013-10-21,36
Near West Side,Peoria St & Jackson Blvd,2013-10-22,30
Near West Side,Peoria St & Jackson Blvd,2013-10-23,31
Near West Side,Peoria St & Jackson Blvd,2013-10-24,27
Near West Side,Peoria St & Jackson Blvd,2013-10-25,23
Near West Side,Peoria St & Jackson Blvd,2013-10-26,7
Near West Side,Peoria St & Jackson Blvd,2013-10-27,14
Near West Side,Peoria St & Jackson Blvd,2013-10-28,28
Near West Side,Peoria St & Jackson Blvd,2013-10-29,29
Near West Side,Peoria St & Jackson Blvd,2013-10-30,27
Near West Side,Peoria St & Jackson Blvd,2013-10-31,9
Near West Side,Peoria St & Jackson Blvd,2013-11-01,25
Near West Side,Peoria St & Jackson Blvd,2013-11-02,7
Near West Side,Peoria St & Jackson Blvd,2013-11-03,10
Near West Side,Peoria St & Jackson Blvd,2013-11-04,27
Near West Side,Peoria St & Jackson Blvd,2013-11-05,22
Near West Side,Peoria St & Jackson Blvd,2013-11-06,22
Near West Side,Peoria St & Jackson Blvd,2013-11-07,24
Near West Side,Peoria St & Jackson Blvd,2013-11-08,25
Near West Side,Peoria St & Jackson Blvd,2013-11-09,12
Near West Side,Peoria St & Jackson Blvd,2013-11-10,13
Near West Side,Peoria St & Jackson Blvd,2013-11-11,13
Near West Side,Peoria St & Jackson Blvd,2013-11-12,19
Near West Side,Peoria St & Jackson Blvd,2013-11-13,27
Near West Side,Peoria St & Jackson Blvd,2013-11-14,22
Near West Side,Peoria St & Jackson Blvd,2013-11-15,24
Near West Side,Peoria St & Jackson Blvd,2013-11-16,9
Near West Side,Peoria St & Jackson Blvd,2013-11-17,5
Near West Side,Peoria St & Jackson Blvd,2013-11-18,28
Near West Side,Peoria St & Jackson Blvd,2013-11-19,21
Near West Side,Peoria St & Jackson Blvd,2013-11-20,27
Near West Side,Peoria St & Jackson Blvd,2013-11-21,24
Near West Side,Peoria St & Jackson Blvd,2013-11-22,19
Near West Side,Peoria St & Jackson Blvd,2013-11-23,5
Near West Side,Peoria St & Jackson Blvd,2013-11-24,8
Near West Side,Peoria St & Jackson Blvd,2013-11-25,16
Near West Side,Peoria St & Jackson Blvd,2013-11-26,16
Near West Side,Peoria St & Jackson Blvd,2013-11-27,11
Near West Side,Peoria St & Jackson Blvd,2013-11-28,4
Near West Side,Peoria St & Jackson Blvd,2013-11-29,1
Near West Side,Peoria St & Jackson Blvd,2013-11-30,8
Near West Side,Peoria St & Jackson Blvd,2013-12-01,8
Near West Side,Peoria St & Jackson Blvd,2013-12-02,29
Near West Side,Peoria St & Jackson Blvd,2013-12-03,25
Near West Side,Peoria St & Jackson Blvd,2013-12-04,18
Near West Side,Peoria St & Jackson Blvd,2013-12-05,20
Near West Side,Peoria St & Jackson Blvd,2013-12-06,17
Near West Side,Peoria St & Jackson Blvd,2013-12-07,10
Near West Side,Peoria St & Jackson Blvd,2013-12-08,11
Near West Side,Peoria St & Jackson Blvd,2013-12-09,12
Near West Side,Peoria St & Jackson Blvd,2013-12-10,12
Near West Side,Peoria St & Jackson Blvd,2013-12-11,7
Near West Side,Peoria St & Jackson Blvd,2013-12-12,5
Near West Side,Peoria St & Jackson Blvd,2013-12-13,18
Near West Side,Peoria St & Jackson Blvd,2013-12-14,2
Near West Side,Peoria St & Jackson Blvd,2013-12-15,2
Near West Side,Peoria St & Jackson Blvd,2013-12-16,9
Near West Side,Peoria St & Jackson Blvd,2013-12-17,17
Near West Side,Peoria St & Jackson Blvd,2013-12-18,23
Near West Side,Peoria St & Jackson Blvd,2013-12-19,19
Near West Side,Peoria St & Jackson Blvd,2013-12-20,19
Near West Side,Peoria St & Jackson Blvd,2013-12-21,5
Near West Side,Peoria St & Jackson Blvd,2013-12-22,4
Near West Side,Peoria St & Jackson Blvd,2013-12-23,6
Near West Side,Peoria St & Jackson Blvd,2013-12-24,5
Near West Side,Peoria St & Jackson Blvd,2013-12-25,2
Near West Side,Peoria St & Jackson Blvd,2013-12-26,4
Near West Side,Peoria St & Jackson Blvd,2013-12-27,11
Near West Side,Peoria St & Jackson Blvd,2013-12-28,9
Near West Side,Peoria St & Jackson Blvd,2013-12-29,7
Near West Side,Peoria St & Jackson Blvd,2013-12-30,10
Near West Side,Racine Ave & 13th St,2013-08-01,2
Near West Side,Racine Ave & 13th St,2013-08-02,3
Near West Side,Racine Ave & 13th St,2013-08-03,4
Near West Side,Racine Ave & 13th St,2013-08-04,5
Near West Side,Racine Ave & 13th St,2013-08-05,2
Near West Side,Racine Ave & 13th St,2013-08-06,4
Near West Side,Racine Ave & 13th St,2013-08-08,1
Near West Side,Racine Ave & 13th St,2013-08-09,1
Near West Side,Racine Ave & 13th St,2013-08-11,4
Near West Side,Racine Ave & 13th St,2013-08-13,2
Near West Side,Racine Ave & 13th St,2013-08-14,1
Near West Side,Racine Ave & 13th St,2013-08-17,1
Near West Side,Racine Ave & 13th St,2013-08-18,3
Near West Side,Racine Ave & 13th St,2013-08-21,2
Near West Side,Racine Ave & 13th St,2013-08-23,2
Near West Side,Racine Ave & 13th St,2013-08-24,2
Near West Side,Racine Ave & 13th St,2013-08-25,2
Near West Side,Racine Ave & 13th St,2013-08-27,1
Near West Side,Racine Ave & 13th St,2013-08-30,2
Near West Side,Racine Ave & 13th St,2013-08-31,1
Near West Side,Racine Ave & 13th St,2013-09-01,1
Near West Side,Racine Ave & 13th St,2013-09-03,1
Near West Side,Racine Ave & 13th St,2013-09-04,2
Near West Side,Racine Ave & 13th St,2013-09-05,1
Near West Side,Racine Ave & 13th St,2013-09-06,3
Near West Side,Racine Ave & 13th St,2013-09-07,4
Near West Side,Racine Ave & 13th St,2013-09-08,6
Near West Side,Racine Ave & 13th St,2013-09-09,2
Near West Side,Racine Ave & 13th St,2013-09-10,4
Near West Side,Racine Ave & 13th St,2013-09-11,2
Near West Side,Racine Ave & 13th St,2013-09-12,2
Near West Side,Racine Ave & 13th St,2013-09-13,5
Near West Side,Racine Ave & 13th St,2013-09-14,2
Near West Side,Racine Ave & 13th St,2013-09-15,2
Near West Side,Racine Ave & 13th St,2013-09-16,2
Near West Side,Racine Ave & 13th St,2013-09-18,4
Near West Side,Racine Ave & 13th St,2013-09-19,4
Near West Side,Racine Ave & 13th St,2013-09-20,1
Near West Side,Racine Ave & 13th St,2013-09-21,3
Near West Side,Racine Ave & 13th St,2013-09-22,1
Near West Side,Racine Ave & 13th St,2013-09-23,1
Near West Side,Racine Ave & 13th St,2013-09-24,5
Near West Side,Racine Ave & 13th St,2013-09-25,2
Near West Side,Racine Ave & 13th St,2013-09-28,2
Near West Side,Racine Ave & 13th St,2013-09-29,2
Near West Side,Racine Ave & 13th St,2013-09-30,1
Near West Side,Racine Ave & 13th St,2013-10-01,3
Near West Side,Racine Ave & 13th St,2013-10-02,5
Near West Side,Racine Ave & 13th St,2013-10-03,2
Near West Side,Racine Ave & 13th St,2013-10-04,3
Near West Side,Racine Ave & 13th St,2013-10-05,1
Near West Side,Racine Ave & 13th St,2013-10-06,1
Near West Side,Racine Ave & 13th St,2013-10-07,2
Near West Side,Racine Ave & 13th St,2013-10-08,7
Near West Side,Racine Ave & 13th St,2013-10-09,4
Near West Side,Racine Ave & 13th St,2013-10-10,3
Near West Side,Racine Ave & 13th St,2013-10-11,5
Near West Side,Racine Ave & 13th St,2013-10-12,1
Near West Side,Racine Ave & 13th St,2013-10-13,12
Near West Side,Racine Ave & 13th St,2013-10-14,4
Near West Side,Racine Ave & 13th St,2013-10-16,3
Near West Side,Racine Ave & 13th St,2013-10-17,1
Near West Side,Racine Ave & 13th St,2013-10-18,2
Near West Side,Racine Ave & 13th St,2013-10-19,2
Near West Side,Racine Ave & 13th St,2013-10-20,2
Near West Side,Racine Ave & 13th St,2013-10-21,3
Near West Side,Racine Ave & 13th St,2013-10-22,2
Near West Side,Racine Ave & 13th St,2013-10-23,1
Near West Side,Racine Ave & 13th St,2013-10-26,5
Near West Side,Racine Ave & 13th St,2013-10-27,1
Near West Side,Racine Ave & 13th St,2013-10-28,4
Near West Side,Racine Ave & 13th St,2013-10-29,1
Near West Side,Racine Ave & 13th St,2013-10-30,2
Near West Side,Racine Ave & 13th St,2013-11-01,1
Near West Side,Racine Ave & 13th St,2013-11-04,3
Near West Side,Racine Ave & 13th St,2013-11-05,8
Near West Side,Racine Ave & 13th St,2013-11-06,3
Near West Side,Racine Ave & 13th St,2013-11-07,4
Near West Side,Racine Ave & 13th St,2013-11-08,2
Near West Side,Racine Ave & 13th St,2013-11-09,1
Near West Side,Racine Ave & 13th St,2013-11-10,2
Near West Side,Racine Ave & 13th St,2013-11-11,1
Near West Side,Racine Ave & 13th St,2013-11-13,2
Near West Side,Racine Ave & 13th St,2013-11-14,1
Near West Side,Racine Ave & 13th St,2013-11-15,1
Near West Side,Racine Ave & 13th St,2013-11-16,2
Near West Side,Racine Ave & 13th St,2013-11-17,1
Near West Side,Racine Ave & 13th St,2013-11-18,2
Near West Side,Racine Ave & 13th St,2013-11-19,5
Near West Side,Racine Ave & 13th St,2013-11-20,1
Near West Side,Racine Ave & 13th St,2013-11-21,1
Near West Side,Racine Ave & 13th St,2013-11-22,1
Near West Side,Racine Ave & 13th St,2013-11-23,3
Near West Side,Racine Ave & 13th St,2013-11-24,2
Near West Side,Racine Ave & 13th St,2013-11-25,2
Near West Side,Racine Ave & 13th St,2013-11-26,1
Near West Side,Racine Ave & 13th St,2013-12-01,2
Near West Side,Racine Ave & 13th St,2013-12-02,2
Near West Side,Racine Ave & 13th St,2013-12-03,1
Near West Side,Racine Ave & 13th St,2013-12-05,1
Near West Side,Racine Ave & 13th St,2013-12-09,2
Near West Side,Racine Ave & 13th St,2013-12-11,6
Near West Side,Racine Ave & 13th St,2013-12-27,2
Near West Side,Racine Ave & 13th St,2013-12-28,1
Near West Side,Racine Ave & 13th St,2013-12-30,5
Near West Side,Racine Ave & 15th St,2013-09-13,6
Near West Side,Racine Ave & 15th St,2013-09-14,8
Near West Side,Racine Ave & 15th St,2013-09-15,1
Near West Side,Racine Ave & 15th St,2013-09-16,5
Near West Side,Racine Ave & 15th St,2013-09-17,4
Near West Side,Racine Ave & 15th St,2013-09-18,4
Near West Side,Racine Ave & 15th St,2013-09-19,4
Near West Side,Racine Ave & 15th St,2013-09-20,3
Near West Side,Racine Ave & 15th St,2013-09-21,8
Near West Side,Racine Ave & 15th St,2013-09-22,6
Near West Side,Racine Ave & 15th St,2013-09-23,8
Near West Side,Racine Ave & 15th St,2013-09-24,4
Near West Side,Racine Ave & 15th St,2013-09-25,7
Near West Side,Racine Ave & 15th St,2013-09-26,2
Near West Side,Racine Ave & 15th St,2013-09-27,4
Near West Side,Racine Ave & 15th St,2013-09-28,3
Near West Side,Racine Ave & 15th St,2013-09-29,3
Near West Side,Racine Ave & 15th St,2013-09-30,5
Near West Side,Racine Ave & 15th St,2013-10-01,2
Near West Side,Racine Ave & 15th St,2013-10-02,13
Near West Side,Racine Ave & 15th St,2013-10-03,4
Near West Side,Racine Ave & 15th St,2013-10-04,8
Near West Side,Racine Ave & 15th St,2013-10-05,8
Near West Side,Racine Ave & 15th St,2013-10-06,4
Near West Side,Racine Ave & 15th St,2013-10-07,5
Near West Side,Racine Ave & 15th St,2013-10-08,7
Near West Side,Racine Ave & 15th St,2013-10-09,7
Near West Side,Racine Ave & 15th St,2013-10-10,7
Near West Side,Racine Ave & 15th St,2013-10-11,17
Near West Side,Racine Ave & 15th St,2013-10-12,7
Near West Side,Racine Ave & 15th St,2013-10-13,18
Near West Side,Racine Ave & 15th St,2013-10-14,1
Near West Side,Racine Ave & 15th St,2013-10-15,6
Near West Side,Racine Ave & 15th St,2013-10-16,4
Near West Side,Racine Ave & 15th St,2013-10-17,1
Near West Side,Racine Ave & 15th St,2013-10-18,3
Near West Side,Racine Ave & 15th St,2013-10-19,8
Near West Side,Racine Ave & 15th St,2013-10-20,5
Near West Side,Racine Ave & 15th St,2013-10-21,7
Near West Side,Racine Ave & 15th St,2013-10-22,3
Near West Side,Racine Ave & 15th St,2013-10-23,3
Near West Side,Racine Ave & 15th St,2013-10-24,4
Near West Side,Racine Ave & 15th St,2013-10-25,1
Near West Side,Racine Ave & 15th St,2013-10-26,3
Near West Side,Racine Ave & 15th St,2013-10-27,4
Near West Side,Racine Ave & 15th St,2013-10-28,3
Near West Side,Racine Ave & 15th St,2013-10-29,6
Near West Side,Racine Ave & 15th St,2013-10-30,5
Near West Side,Racine Ave & 15th St,2013-11-01,2
Near West Side,Racine Ave & 15th St,2013-11-02,2
Near West Side,Racine Ave & 15th St,2013-11-03,3
Near West Side,Racine Ave & 15th St,2013-11-04,7
Near West Side,Racine Ave & 15th St,2013-11-05,5
Near West Side,Racine Ave & 15th St,2013-11-06,1
Near West Side,Racine Ave & 15th St,2013-11-07,3
Near West Side,Racine Ave & 15th St,2013-11-08,5
Near West Side,Racine Ave & 15th St,2013-11-09,6
Near West Side,Racine Ave & 15th St,2013-11-10,2
Near West Side,Racine Ave & 15th St,2013-11-11,3
Near West Side,Racine Ave & 15th St,2013-11-12,3
Near West Side,Racine Ave & 15th St,2013-11-13,4
Near West Side,Racine Ave & 15th St,2013-11-14,6
Near West Side,Racine Ave & 15th St,2013-11-15,4
Near West Side,Racine Ave & 15th St,2013-11-16,5
Near West Side,Racine Ave & 15th St,2013-11-17,1
Near West Side,Racine Ave & 15th St,2013-11-18,2
Near West Side,Racine Ave & 15th St,2013-11-19,5
Near West Side,Racine Ave & 15th St,2013-11-20,3
Near West Side,Racine Ave & 15th St,2013-11-21,6
Near West Side,Racine Ave & 15th St,2013-11-22,9
Near West Side,Racine Ave & 15th St,2013-11-23,1
Near West Side,Racine Ave & 15th St,2013-11-24,1
Near West Side,Racine Ave & 15th St,2013-11-25,3
Near West Side,Racine Ave & 15th St,2013-11-26,5
Near West Side,Racine Ave & 15th St,2013-11-27,2
Near West Side,Racine Ave & 15th St,2013-11-30,3
Near West Side,Racine Ave & 15th St,2013-12-01,1
Near West Side,Racine Ave & 15th St,2013-12-02,1
Near West Side,Racine Ave & 15th St,2013-12-03,5
Near West Side,Racine Ave & 15th St,2013-12-04,4
Near West Side,Racine Ave & 15th St,2013-12-05,7
Near West Side,Racine Ave & 15th St,2013-12-09,1
Near West Side,Racine Ave & 15th St,2013-12-11,2
Near West Side,Racine Ave & 15th St,2013-12-13,3
Near West Side,Racine Ave & 15th St,2013-12-14,3
Near West Side,Racine Ave & 15th St,2013-12-16,2
Near West Side,Racine Ave & 15th St,2013-12-17,1
Near West Side,Racine Ave & 15th St,2013-12-18,1
Near West Side,Racine Ave & 15th St,2013-12-19,2
Near West Side,Racine Ave & 15th St,2013-12-20,2
Near West Side,Racine Ave & 15th St,2013-12-23,3
Near West Side,Racine Ave & 15th St,2013-12-24,1
Near West Side,Racine Ave & 15th St,2013-12-27,1
Near West Side,Racine Ave & 15th St,2013-12-28,1
Near West Side,Racine Ave & 15th St,2013-12-30,1
Near West Side,Racine Ave & 15th St,2013-12-31,3
Near West Side,Racine Ave & Congress Pkwy,2013-06-27,4
Near West Side,Racine Ave & Congress Pkwy,2013-06-28,8
Near West Side,Racine Ave & Congress Pkwy,2013-06-29,2
Near West Side,Racine Ave & Congress Pkwy,2013-06-30,12
Near West Side,Racine Ave & Congress Pkwy,2013-07-01,9
